property_id,download_date,council_name,purchase_price,address,post_code,property_type,strata_lot_number,property_name,area,area_type,contract_date,settlement_date,zoning,nature_of_property,primary_purpose,legal_description
565774,2024-02-26,GRIFFITH,625000,"5 NORTH GROVE DR, GRIFFITH",2680,house,,,755.9,M,2024-01-19,2024-02-21,R1,R,RESIDENCE,40/851401
564052,2024-02-26,GRIFFITH,550000,"8 HOLMES CRES, GRIFFITH",2680,house,,,957.8,M,2024-01-25,2024-02-22,R1,R,RESIDENCE,100/42555
4390503,2024-02-26,GRIFFITH,230000,"249 CLIFTON BVD, GRIFFITH",2680,house,,,755.8,M,2024-02-05,2024-02-22,R1,V,VACANT LAND,204/1277887
3556879,2024-02-26,ARMIDALE REGIONAL,900000,"124 A O'DELL ST, ARMIDALE",2350,house,,,705.9,M,2023-11-14,2024-02-16,R1,3,COMMERCIAL,1/1159832
4527166,2024-02-26,ARMIDALE REGIONAL,198000,"57 SPEARMOUNT DR, ARMIDALE",2350,house,,,688.1,M,2023-08-02,2024-02-16,R1,V,VACANT LAND,412/1301981
4527167,2024-02-26,ARMIDALE REGIONAL,198000,"55 SPEARMOUNT DR, ARMIDALE",2350,house,,,664.4,M,2023-08-02,2024-02-16,R1,V,VACANT LAND,413/1301981
2754887,2024-02-26,ARMIDALE REGIONAL,569000,"4 WILLIAMS PL, ARMIDALE",2350,house,,,858.5,M,2024-01-23,2024-02-21,R1,R,RESIDENCE,2/816182
2752217,2024-02-26,ARMIDALE REGIONAL,700000,"193 MARSH ST, ARMIDALE",2350,house,,,847.3,M,2024-01-22,2024-02-21,R1,R,RESIDENCE,1/334297
2747698,2024-02-26,ARMIDALE REGIONAL,259000,"1/6 BELLEVUE RD, ARMIDALE",2350,unit,1.0,,,,2024-01-09,2024-02-20,,R,RESIDENCE,1/SP22790
2753027,2024-02-26,ARMIDALE REGIONAL,540000,"70 NIAGARA ST, ARMIDALE",2350,house,,,1329.0,M,2023-07-13,2024-02-20,R1,R,RESIDENCE,19/592453
2750519,2024-02-26,ARMIDALE REGIONAL,325000,"2/20 WHITE AVE, ARMIDALE",2350,unit,2.0,,,,2024-01-15,2024-02-16,,R,RESIDENCE,2/SP41862
2753247,2024-02-26,ARMIDALE REGIONAL,350000,"30 O'DELL ST, ARMIDALE",2350,house,,,822.0,M,2024-01-31,2024-02-21,R1,R,RESIDENCE,7/238944
2754019,2024-02-26,ARMIDALE REGIONAL,450000,"9 ST JOHNS AVE, ARMIDALE",2350,house,,,1012.0,M,2024-01-18,2024-02-22,R1,R,RESIDENCE,17/624184
4441705,2024-02-26,ARMIDALE REGIONAL,190000,"21 BUSHEL ST, ARMIDALE",2350,house,,,690.2,M,2023-12-12,2024-02-20,R1,V,VACANT LAND,312/1285968
3790929,2024-02-26,ARMIDALE REGIONAL,2300000,"99 FITTLER RD, ARMIDALE",2350,house,,,31.36,H,2023-12-11,2024-02-20,R5,R,RESIDENCE,"467, 470/755808 1/1196738"
1247966,2024-02-26,FORBES,1325000,"145 FLINT ST, FORBES",2871,house,,,1.439,H,2023-11-29,2024-02-16,R1,R,RESIDENCE,"1, 2, 3, 4/404356 1136/657391 1137/935571 Lease Number AK671268"
4464085,2024-02-26,FORBES,165000,"44 FEDERATION BVD, FORBES",2871,house,,,801.0,M,2023-12-07,2024-02-19,R1,V,VACANT LAND,225/1278960
4132846,2024-02-26,JUNEE,760000,"29 GUNDAGAI ST, WANTABADGERY",2650,house,,,8094.0,M,2024-01-12,2024-02-20,R5,R,RESIDENCE,"4, 5, 6, 7/19/759047"
533580,2024-02-26,JUNEE,350000,"1 BEACH ST, JUNEE",2663,house,,,733.5,M,2024-01-22,2024-02-20,RU5,R,RESIDENCE,4/517306
3395060,2024-02-26,WINGECARRIBEE,1925000,"17 WILSON DR, COLO VALE",2575,house,,PINAROO,2.009,H,2023-12-14,2024-02-20,RU4,R,RESIDENCE,2/1080368
2952844,2024-02-26,WINGECARRIBEE,1600000,"37 ALICE AVE, BOWRAL",2576,house,,,1021.0,M,2023-11-24,2024-02-21,R2,R,RESIDENCE,1/1044937
3534103,2024-02-26,WINGECARRIBEE,1800000,"13 LOFTUS ST, BOWRAL",2576,house,,,4848.9,M,2023-10-24,2024-02-20,E4,3,COMMERCIAL,"1/535675 12, 13, 14/1145362"
4118049,2024-02-26,WINGECARRIBEE,1470000,"22 GREEN ST, RENWICK",2575,house,,,760.0,M,2024-01-18,2024-02-20,R2,R,RESIDENCE,39/1221206
4532923,2024-02-26,WINGECARRIBEE,1000000,"16 ROCKLEIGH RD, EXETER",2579,house,,,8.291,H,2023-12-13,2024-02-14,,R,RESIDENCE,1/1279192
4529416,2024-02-26,WINGECARRIBEE,1078000,"1/6 TYREE PL, BRAEMAR",2575,unit,1.0,,459.0,M,2021-08-31,2024-02-21,,3,COMMERCIAL,1/SP107581
1108728,2024-02-26,WINGECARRIBEE,980000,"24 BRAEMAR AVE, BRAEMAR",2575,house,,,2231.0,M,2023-10-13,2024-02-20,R5,R,RESIDENCE,24/590995
1117770,2024-02-26,WINGECARRIBEE,735000,"51 MYLORA ST, HILL TOP",2575,house,,,986.4,M,2024-01-23,2024-02-20,R2,R,RESIDENCE,10/813109
1123191,2024-02-26,WINGECARRIBEE,1081000,"7500 ILLAWARRA HWY, SUTTON FOREST",2577,house,,THE PINES,6134.0,M,2024-01-19,2024-02-16,C3,R,RESIDENCE,1/160149
1110311,2024-02-26,WINGECARRIBEE,1225000,"26 CLIFF ST, BOWRAL",2576,house,,,2782.0,M,2024-01-18,2024-02-16,R5,R,RESIDENCE,20/9288
1123655,2024-02-26,WINGECARRIBEE,1450000,"32 THROSBY ST, MOSS VALE",2577,house,,,929.0,M,2023-10-26,2024-02-22,R2,R,RESIDENCE,1/784946
1123964,2024-02-26,WINGECARRIBEE,250000,"1751 TUGALONG RD, CANYONLEIGH",2577,house,,,40.86,H,2024-02-16,2024-02-16,RU2,V,VACANT LAND,1/872623
1118821,2024-02-26,WINGECARRIBEE,825000,"170 OLD SOUTH RD, MITTAGONG",2575,house,,BIRCH GROVE,2.47,H,2023-12-01,2024-02-20,C3,R,RESIDENCE,1/732711
3364193,2024-02-26,WINGECARRIBEE,350000,"132 ERITH ST, BUNDANOON",2578,house,,,2227.0,M,2024-02-05,2024-02-21,R2,R,RESIDENCE,20/1121843
2529716,2024-02-26,PENRITH,740000,"30 ATHEL ST, NORTH ST MARYS",2760,house,,,720.8,M,2024-01-08,2024-02-19,R2,R,RESIDENCE,553/215144
2551130,2024-02-26,PENRITH,625000,"6/146 GREAT WESTERN HWY, KINGSWOOD",2747,unit,6.0,,,,2024-01-09,2024-02-19,,R,RESIDENCE,6/SP68151
3451236,2024-02-26,PENRITH,663000,"1/13 AUSTRALIA ST, ST MARYS",2760,unit,1.0,,,,2024-01-08,2024-02-19,,R,RESIDENCE,1/SP82152
4194136,2024-02-26,PENRITH,661000,"5/165 CANBERRA ST, ST MARYS",2760,unit,5.0,,150.0,M,2024-01-09,2024-02-20,,R,RESIDENCE,5/SP99036
4233581,2024-02-26,PENRITH,620000,"67/12 VISTA ST, PENRITH",2750,unit,67.0,,109.0,M,2024-01-12,2024-02-16,,R,RESIDENCE,67/SP100052
2527707,2024-02-26,PENRITH,260000,"12/42 ADELAIDE ST, OXLEY PARK",2760,unit,12.0,,,,2023-12-13,2024-02-06,,R,RESIDENCE,12/SP40133
2528430,2024-02-26,PENRITH,900000,"42 ALPINE CCT, ST CLAIR",2759,house,,,669.0,M,2023-12-17,2024-02-19,R2,R,RESIDENCE,267/261734
2528079,2024-02-26,PENRITH,892000,"39 ALEXANDRA CCT, ST CLAIR",2759,house,,,647.6,M,2024-01-15,2024-02-19,R2,R,RESIDENCE,40/255903
2536193,2024-02-26,PENRITH,907500,"57 CAMBRIDGE ST, CAMBRIDGE PARK",2747,house,,,695.6,M,2023-12-22,2024-02-16,R2,R,RESIDENCE,76/26026
2531234,2024-02-26,PENRITH,4600000,"108 BATT ST, JAMISONTOWN",2750,house,,,2804.0,M,2023-11-29,2024-02-21,E3,3,COMMERCIAL,22/840718
2539244,2024-02-26,PENRITH,960000,"11 CHISHOLM AVE, WERRINGTON COUNTY",2747,house,,,652.22,M,2024-01-09,2024-02-20,R2,R,RESIDENCE,71/243308
2544816,2024-02-26,PENRITH,5050000,"89 DUNHEVED CCT, ST MARYS",2760,house,,,4957.0,M,2023-08-18,2024-02-20,E4,3,FACTORY,17/31908
2545116,2024-02-26,PENRITH,860000,"47 EDMONDSON AVE, ST MARYS",2760,house,,,733.5,M,2023-12-21,2024-02-21,R3,R,RESIDENCE,3/204474
2545683,2024-02-26,PENRITH,950000,"10 EMILY AVE, EMU PLAINS",2750,house,,,746.1,M,2023-12-18,2024-02-21,R2,R,RESIDENCE,176/204979
2540885,2024-02-26,PENRITH,920000,"4 COOWARRA DR, ST CLAIR",2759,house,,,625.3,M,2024-01-09,2024-02-20,R2,R,RESIDENCE,7110/258855
2581593,2024-02-26,PENRITH,675000,"36 A SYDNEY ST, ST MARYS",2760,house,,,400.1,M,2023-11-22,2024-02-20,R3,R,RESIDENCE,12/868120
2557774,2024-02-26,PENRITH,765000,"17 KANA CL, CRANEBROOK",2749,house,,,343.3,M,2024-01-25,2024-02-16,R2,R,RESIDENCE,36/827755
2589675,2024-02-26,PENRITH,395000,"10 D/9 YORK RD, JAMISONTOWN",2750,unit,15.0,,89.0,M,2023-12-06,2024-02-21,,R,RESIDENCE,15/SP17012
2555322,2024-02-26,PENRITH,1020000,"4 HUNT PL, WERRINGTON COUNTY",2747,house,,,1132.0,M,2023-11-27,2024-02-20,R2,R,RESIDENCE,59/243308
2587213,2024-02-26,PENRITH,1370000,"4 WEAVER ST, ERSKINE PARK",2759,house,,,922.3,M,2023-12-24,2024-02-16,R2,R,RESIDENCE,437/731414
2568628,2024-02-26,PENRITH,895000,"13 NILE PL, ST CLAIR",2759,house,,,635.1,M,2024-01-18,2024-02-16,R2,R,RESIDENCE,1089/258303
2563440,2024-02-26,PENRITH,1050000,"59 MAMRE RD, ST MARYS",2760,house,,,1022.0,M,2024-01-06,2024-02-19,R3,R,RESIDENCE,5/24467
2582419,2024-02-26,PENRITH,305000,"2/3 THE CRESCENT, PENRITH",2750,unit,2.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,2/SP20036
2563825,2024-02-26,PENRITH,745000,"135 MAPLE RD, NORTH ST MARYS",2760,house,,,695.6,M,2023-11-20,2024-02-22,R2,R,RESIDENCE,22/215243
2569296,2024-02-26,PENRITH,870000,"42 OLEANDER RD, NORTH ST MARYS",2760,house,,,739.8,M,2023-11-18,2024-02-16,R2,R,RESIDENCE,56/29357
2558843,2024-02-26,PENRITH,420000,"7/1 THE CRESCENT, PENRITH",2750,unit,7.0,,,,2024-01-06,2024-02-19,,R,RESIDENCE,7/SP12367
2577537,2024-02-26,PENRITH,821000,"36 SEATON CRES, CRANEBROOK",2749,house,,,561.0,M,2024-01-06,2024-02-19,R2,R,RESIDENCE,18/260672
2556561,2024-02-26,PENRITH,370000,"8/322 JAMISON RD, PENRITH",2750,unit,8.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,8/SP8477
2554945,2024-02-26,PENRITH,1070000,"5 HONEYEATER PL, ERSKINE PARK",2759,house,,,802.5,M,2023-12-27,2024-02-19,R2,R,RESIDENCE,331/707351
4036064,2024-02-26,PENRITH,858999,"11 PRIVATE CCT, JORDAN SPRINGS",2747,house,,,300.0,M,2024-01-11,2024-02-16,UR,R,RESIDENCE,1222/1215094
4119035,2024-02-26,PENRITH,645000,"3/144 ADELAIDE ST, ST MARYS",2760,unit,3.0,,160.0,M,2024-01-08,2024-02-19,,R,RESIDENCE,3/SP97583
4508736,2024-02-26,PENRITH,960000,"5 CHARBRAY AVE, GLENMORE PARK",2745,house,,,491.9,M,2023-12-11,2024-02-19,R1,V,VACANT LAND,730/1282804
4527701,2024-02-26,PENRITH,535000,"21 RANCE RD, WERRINGTON",2747,house,,,225.0,M,2023-12-04,2024-02-16,R4,V,VACANT LAND,3/1299774
4527703,2024-02-26,PENRITH,450000,"25 RANCE RD, WERRINGTON",2747,house,,,225.0,M,2021-10-05,2024-02-16,R4,R,RESIDENCE,5/1299774
4527719,2024-02-26,PENRITH,450000,"17 DEPOT CCT, WERRINGTON",2747,house,,,225.0,M,2021-10-05,2024-02-16,R4,V,VACANT LAND,21/1299774
4527724,2024-02-26,PENRITH,570000,"7 DEPOT CCT, WERRINGTON",2747,house,,,225.0,M,2022-01-22,2024-02-16,R4,R,RESIDENCE,26/1299774
4527725,2024-02-26,PENRITH,560000,"5 DEPOT CCT, WERRINGTON",2747,house,,,225.0,M,2022-01-10,2024-02-16,R4,R,RESIDENCE,27/1299774
4527770,2024-02-26,PENRITH,450000,"33 SPUR ST, WERRINGTON",2747,house,,,225.1,M,2021-11-18,2024-02-16,R4,V,VACANT LAND,72/1299774
4525240,2024-02-26,PENRITH,635000,"2/4 B RETREAT DR, PENRITH",2750,unit,2.0,,126.0,M,2021-12-02,2024-02-16,,R,RESIDENCE,2/SP107397
4520696,2024-02-26,PENRITH,535000,"13/18 PASKIN ST, KINGSWOOD",2747,unit,13.0,,98.0,M,2024-01-08,2024-02-19,,R,RESIDENCE,13/SP100610
4523223,2024-02-26,PENRITH,580000,"8/12 A CARSON LANE, ST MARYS",2760,unit,6.0,,127.0,M,2022-09-13,2024-02-16,,R,RESIDENCE,6/SP104705
4509477,2024-02-26,PENRITH,614000,"3/22 GIBSON AVE, WERRINGTON",2747,unit,3.0,,265.0,M,2024-01-08,2024-02-16,,R,RESIDENCE,3/SP105126
4513824,2024-02-26,PENRITH,590000,"52 O'CONNELL LANE, CADDENS",2747,house,,,300.0,M,2021-12-22,2024-02-20,R1,V,VACANT LAND,811/1279915
3643255,2024-02-26,PENRITH,962500,"44 MONTAGUE DR, JORDAN SPRINGS",2747,house,,,375.0,M,2024-01-16,2024-02-16,UR,R,RESIDENCE,3079/1168994
4394633,2024-02-26,PENRITH,740000,"6/121 BRISBANE ST, ST MARYS",2760,unit,6.0,,182.0,M,2023-01-05,2024-02-16,,R,RESIDENCE,6/SP104056
4493416,2024-02-26,PENRITH,600000,"5/66 BARRY ST, CAMBRIDGE PARK",2747,unit,5.0,,177.0,M,2024-01-03,2024-02-14,,R,RESIDENCE,5/SP102393
3977376,2024-02-26,PENRITH,1150000,"18 LAKESIDE PDE, JORDAN SPRINGS",2747,house,,,266.0,M,2024-01-17,2024-02-20,UR,R,RESIDENCE,9/1217814
4003721,2024-02-26,PENRITH,528000,"2/72 CAM ST, CAMBRIDGE PARK",2747,unit,2.0,,121.0,M,2024-01-10,2024-02-21,,R,RESIDENCE,2/SP94869
4319736,2024-02-26,PENRITH,560000,"208/29 LETHBRIDGE ST, PENRITH",2750,unit,23.0,,106.0,M,2023-12-20,2024-02-16,,R,RESIDENCE,23/SP101663
4350433,2024-02-26,PENRITH,540000,"803/91 LORD SHEFFIELD CCT, PENRITH",2750,unit,43.0,,78.0,M,2024-01-08,2024-02-19,,R,RESIDENCE,43/SP102510
2609466,2024-02-26,BLAND,420000,"19 MONASH ST, WEST WYALONG",2671,house,,,841.0,M,2024-01-22,2024-02-19,R1,R,RESIDENCE,4/35996
4533089,2024-02-26,BLAND,3922100,"525 BARTELS LANE, ALLEENA",2671,house,,,488.395,H,2023-12-21,2024-02-19,,3,FARM,"17, 43/750845 2/1245118"
2607438,2024-02-26,BLAND,2170875,"675 TROTHS LANE, QUANDIALLA",2721,house,,,125.5,H,2023-10-27,2024-02-07,RU1,3,FARM,PT 132/750614
2931278,2024-02-26,ALBURY,1235000,"61 NEWTON CCT, THURGOONA",2640,house,,,840.3,M,2023-12-02,2024-02-16,R1,R,RESIDENCE,65/1042552
2931280,2024-02-26,ALBURY,850000,"53 NEWTON CCT, THURGOONA",2640,house,,,840.4,M,2024-01-10,2024-02-16,R1,R,RESIDENCE,67/1042552
488020,2024-02-26,ALBURY,549000,"533 COWPER ST, ALBURY",2640,house,,,626.0,M,2023-12-20,2024-02-19,R1,R,RESIDENCE,B/154937
488491,2024-02-26,ALBURY,447000,"14 DARRAMBAL DR, SPRINGDALE HEIGHTS",2641,house,,,772.6,M,2024-02-06,2024-02-20,R1,R,RESIDENCE,415/255081
494119,2024-02-26,ALBURY,455000,"250 KOOBA ST, NORTH ALBURY",2640,house,,,708.2,M,2024-01-31,2024-02-21,R1,R,RESIDENCE,51/39035
489689,2024-02-26,ALBURY,860000,"733 EAST ST, EAST ALBURY",2640,house,,,916.9,M,2024-01-23,2024-02-22,R1,R,RESIDENCE,5/27404
489716,2024-02-26,ALBURY,270000,"1/728 EAST ST, EAST ALBURY",2640,unit,1.0,,,,2024-02-07,2024-02-22,,R,RESIDENCE,1/SP12239
490345,2024-02-26,ALBURY,311000,"1/959 FAIRVIEW DR, NORTH ALBURY",2640,unit,1.0,,,,2023-11-23,2024-02-20,,R,RESIDENCE,1/SP30535
498374,2024-02-26,ALBURY,425000,"174 PLOVER ST, NORTH ALBURY",2640,house,,,676.6,M,2023-12-19,2024-02-19,R1,R,RESIDENCE,77/29744
493131,2024-02-26,ALBURY,650000,"7 JOYCE PL, LAVINGTON",2641,house,,,860.9,M,2024-01-19,2024-02-19,R1,R,RESIDENCE,5/791756
495897,2024-02-26,ALBURY,171000,"466 MCKENZIE ST, LAVINGTON",2641,house,,,765.1,M,2024-01-22,2024-02-19,R1,R,RESIDENCE,27/233919
493619,2024-02-26,ALBURY,530000,"6 KENNEDIA ST, THURGOONA",2640,house,,,730.3,M,2024-01-17,2024-02-16,R1,R,RESIDENCE,289/748655
493644,2024-02-26,ALBURY,230000,"5 KENSINGTON CT, THURGOONA",2640,house,,,900.1,M,2024-02-20,2024-02-20,R1,R,RESIDENCE,557/259794
493909,2024-02-26,ALBURY,780000,"307 KIEWA ST, SOUTH ALBURY",2640,house,,,1566.0,M,2023-12-18,2024-02-22,MU1,R,RESIDENCE,3/607337
502168,2024-02-26,ALBURY,482000,"445 UNION RD, NORTH ALBURY",2640,house,,,733.5,M,2024-01-17,2024-02-16,R1,R,RESIDENCE,9/38882
532124,2024-02-26,ALBURY,1030000,"25 BENZEL RD, THURGOONA",2640,house,,,6977.0,M,2024-01-24,2024-02-22,R2,R,RESIDENCE,42/775378
3058684,2024-02-26,ALBURY,430000,"1/840 MILLER ST, WEST ALBURY",2640,unit,1.0,,259.0,M,2024-01-08,2024-02-16,,R,RESIDENCE,1/SP72050
3197369,2024-02-26,ALBURY,730000,"10 JAMES PL, EAST ALBURY",2640,house,,,475.9,M,2023-11-10,2024-02-16,R1,R,RESIDENCE,14/1086317
3197370,2024-02-26,ALBURY,767500,"9 JAMES PL, EAST ALBURY",2640,house,,,520.0,M,2023-12-21,2024-02-19,R1,R,RESIDENCE,15/1086317
4436598,2024-02-26,ALBURY,259000,"153 HILLFORD CCT, THURGOONA",2640,house,,,728.0,M,2024-01-23,2024-02-22,R1,V,VACANT LAND,345/1278626
3778699,2024-02-26,ALBURY,1420000,"483 GUINEA ST, ALBURY",2640,house,,,492.1,M,2023-12-09,2024-02-22,R1,R,RESIDENCE,702/1194864
3839839,2024-02-26,ALBURY,620000,"15 ZELLAR CT, THURGOONA",2640,house,,,1011.0,M,2024-01-22,2024-02-21,R1,R,RESIDENCE,69/1204111
4532937,2024-02-26,LACHLAN,7344," AVOCA RD, ALBERT",2873,house,,,5.716,H,2023-08-15,2023-11-29,,V,VACANT LAND,1/1299865
4532939,2024-02-26,LACHLAN,7344," AVOCA RD, ALBERT",2873,house,,,18.58,H,2023-08-15,2023-11-29,,V,VACANT LAND,2/1299865
2647994,2024-02-26,LACHLAN,20000,"4 REEF ST, LAKE CARGELLIGO",2672,house,,,1008.0,M,2023-11-23,2023-12-21,RU5,V,VACANT LAND,3/39872
2650520,2024-02-26,LACHLAN,900000,"473 JONES LANE, CONDOBOLIN",2877,house,,POTTERS,49.53,H,2023-12-21,2024-02-22,RU1,3,FARM,2/251946 116/752080
3305863,2024-02-26,LACHLAN,20000," HILLVIEW, LAKE CARGELLIGO",2672,house,,"PARISH ULAMBONG COUNTY DOWLING, 0",9612.0,M,2024-02-01,2024-02-22,RU1,V,VACANT LAND,1/652486
3358609,2024-02-26,LACHLAN,120000,"21 REEF ST, LAKE CARGELLIGO",2672,house,,,1019.0,M,2023-12-22,2024-02-16,RU5,R,RESIDENCE,61/606419
3155119,2024-02-26,NARROMINE,225000,"11 ALGALAH ST, NARROMINE",2821,house,,,1012.0,M,2024-02-01,2024-02-22,R1,R,RESIDENCE,1/510279
1643349,2024-02-26,BALLINA,2000000,"4/14 CAMOOLA AVE, BALLINA",2478,unit,4.0,,,,2023-11-21,2024-02-20,,R,RESIDENCE,4/SP56954
1646001,2024-02-26,BALLINA,750000,"12/1 LEE ST, EAST BALLINA",2478,unit,15.0,,226.0,M,2024-01-30,2024-02-20,,R,RESIDENCE,15/SP33417
1649349,2024-02-26,BALLINA,695000,"1/4 VERA PL, BALLINA",2478,unit,1.0,,223.0,M,2024-01-29,2024-02-19,,R,RESIDENCE,1/SP46029
1655402,2024-02-26,BALLINA,1500000,"62 FOREST RD, URALBA",2477,house,,,6.07,H,2023-11-22,2024-02-20,RU1,R,RESIDENCE,1/584946
1647467,2024-02-26,BALLINA,735000,"5/5 RANGE ST, EAST BALLINA",2478,unit,5.0,,158.0,M,2023-11-14,2024-02-19,,R,RESIDENCE,5/SP45043
1655522,2024-02-26,BALLINA,1245000,"3 ADELE PL, ALSTONVILLE",2477,house,,,1010.0,M,2023-11-20,2024-02-19,R2,R,RESIDENCE,77/806282
1647737,2024-02-26,BALLINA,1290000,"47 RIVER ST, BALLINA",2478,house,,,295.5,M,2024-02-15,2024-02-20,E2,3,SHOP,4/732624
1647738,2024-02-26,BALLINA,1970000,"45 RIVER ST, BALLINA",2478,house,,,741.3,M,2024-02-15,2024-02-20,E2,3,SHOP,3/732624
1647886,2024-02-26,BALLINA,900000,"13 RIVERSIDE DR, WEST BALLINA",2478,house,,,562.8,M,2024-01-25,2024-02-22,R2,R,RESIDENCE,81/31154
1649572,2024-02-26,BALLINA,720000,"1/12 WESTLAND PL, WEST BALLINA",2478,unit,1.0,,,,2024-02-01,2024-02-19,,R,RESIDENCE,1/SP66771
3390528,2024-02-26,BALLINA,985000,"26 RICHMOND ST, WARDELL",2477,house,,,1100.0,M,2023-11-24,2024-02-16,R2,R,RESIDENCE,2/1127452
3376524,2024-02-26,BALLINA,880000,"484 URALBA RD, URALBA",2477,house,,,2319.0,M,2024-01-19,2024-02-19,RU1,R,RESIDENCE,5/838237
4532903,2024-02-26,BALLINA,700000,"552 RIVER DR, EMPIRE VALE",2478,house,,,1.11,H,2023-12-21,2024-02-01,,R,RESIDENCE,4/601596
4529425,2024-02-26,BALLINA,1360000,"2/1 BARRETT DR, LENNOX HEAD",2478,unit,2.0,,271.0,M,2023-10-26,2024-02-19,,R,RESIDENCE,2/SP107633
3328128,2024-02-26,BALLINA,350000,"49/2 MARTIN ST, BALLINA",2478,unit,49.0,,81.0,M,2024-02-02,2024-02-19,,R,RESIDENCE,49/SP79299
3357137,2024-02-26,BALLINA,820000,"3/33 GREEN ST, ALSTONVILLE",2477,unit,3.0,,190.0,M,2023-12-20,2024-02-16,,R,RESIDENCE,3/SP79993
4471795,2024-02-26,BALLINA,760000,"67 CARROLL AVE, SKENNARS HEAD",2478,house,,,478.0,M,2023-12-22,2024-02-16,R2,V,VACANT LAND,401/1279269
4471809,2024-02-26,BALLINA,1000000,"2 SUNHAVEN AVE, SKENNARS HEAD",2478,house,,,551.0,M,2024-01-12,2024-02-16,R2,V,VACANT LAND,415/1279269
3822006,2024-02-26,BALLINA,915000,"40 BOLWARRA CCT, WOLLONGBAR",2477,house,,,560.2,M,2023-12-07,2024-02-21,R3,R,RESIDENCE,77/1196546
3427508,2024-02-26,CLARENCE VALLEY,1185000,"27 RIVERWOOD TCE, MACLEAN",2463,house,,,1684.0,M,2024-01-22,2024-02-20,R2,R,RESIDENCE,14/1133882
1723063,2024-02-26,CLARENCE VALLEY,150000,"3/68 POUND ST, GRAFTON",2460,unit,3.0,,,,2024-01-19,2024-02-16,,3,COMMERCIAL,3/SP20519
1718236,2024-02-26,CLARENCE VALLEY,365000,"17 ARMIDALE ST, SOUTH GRAFTON",2460,house,,,694.9,M,2023-12-22,2024-02-20,R1,R,RESIDENCE,1/580022
1718895,2024-02-26,CLARENCE VALLEY,450000,"213 BENT ST, SOUTH GRAFTON",2460,house,,,728.4,M,2023-11-22,2024-02-19,R1,R,RESIDENCE,13/A/38187
1721598,2024-02-26,CLARENCE VALLEY,435000,"36 KENT ST, GRAFTON",2460,house,,,867.4,M,2024-01-24,2024-02-21,R1,R,RESIDENCE,34/770760
1716949,2024-02-26,CLARENCE VALLEY,535000,"6 BARNIER AVE, JUNCTION HILL",2460,house,,,864.0,M,2024-01-19,2024-02-16,R2,R,RESIDENCE,24/833533
1762914,2024-02-26,CLARENCE VALLEY,350000,"19 GRAFTON ST, LAWRENCE",2460,house,,,822.0,M,2024-01-10,2024-02-21,R2,R,RESIDENCE,2/551533
1762940,2024-02-26,CLARENCE VALLEY,482500,"5 HAVELOCK ST, LAWRENCE",2460,house,,,844.0,M,2023-12-11,2024-02-22,R2,R,RESIDENCE,5/262585
1763243,2024-02-26,CLARENCE VALLEY,545000,"2/40 BALLANDA CRES, ILUKA",2466,unit,2.0,,,,2024-01-23,2024-02-19,,R,RESIDENCE,2/SP36865
1768617,2024-02-26,CLARENCE VALLEY,790000,"7 COX ST, YAMBA",2464,house,,,558.1,M,2024-02-05,2024-02-16,R2,R,RESIDENCE,42/248159
4043080,2024-02-26,CLARENCE VALLEY,1350000,"2001 LAWRENCE RD, LOWER SOUTHGATE",2460,house,,,62.0,H,2023-12-20,2024-01-31,RU1,3,FARM,870/1233106 Enclosure Permit 33786
4522552,2024-02-26,CLARENCE VALLEY,1000000,"292 MULQUINNEYS RD, BRAUNSTONE",2460,house,,,73.43,H,2024-01-18,2024-02-20,RU1,R,RESIDENCE,24/1297344
4532958,2024-02-26,CLARENCE VALLEY,15000," MACKAY ST, SOUTH GRAFTON",2460,house,,,,,2023-12-21,2024-02-14,,V,VACANT LAND,PT 201/1300435
4523746,2024-02-26,CLARENCE VALLEY,570000,"8 FANTAIL CL, JAMES CREEK",2463,house,,,1.774,H,2024-01-16,2024-02-20,R5,V,VACANT LAND,9/1295201
1801599,2024-02-26,CLARENCE VALLEY,840000,"700 CEMETERY BEND RD, DUNDURRABIN",2453,house,,,4.056,H,2023-11-20,2024-02-20,RU2,R,RESIDENCE,8/851751
1839281,2024-02-26,CLARENCE VALLEY,750000,"201 WEST LANITZA RD, LANITZA",2460,house,,,39.97,H,2024-01-18,2024-02-20,RU2,R,RESIDENCE,2/261379
3649845,2024-02-26,CLARENCE VALLEY,875000,"171 GRASSTREE DR, TALOUMBI",2463,house,,,40.0,H,2024-01-23,2024-02-20,RU2,V,VACANT LAND,26/747772
4434102,2024-02-26,CLARENCE VALLEY,240000,"32 CARRS PENINSULA RD, JUNCTION HILL",2460,house,,,668.0,M,2024-01-15,2024-02-19,R2,V,VACANT LAND,65/1266380
4437263,2024-02-26,CLARENCE VALLEY,470000,"2 A PADDYMELON RD, WOOMBAH",2469,house,,,4000.0,M,2024-01-23,2024-02-20,R5,V,VACANT LAND,1/1271412
4370539,2024-02-26,CLARENCE VALLEY,679000,"79 HOOF ST, GRAFTON",2460,house,,,677.7,M,2024-02-08,2024-02-22,R1,R,RESIDENCE,8/1273896
664824,2024-02-26,HORNSBY,838000,"708/5 CITY VIEW RD, PENNANT HILLS",2120,unit,76.0,,,,2024-01-09,2024-02-21,,R,RESIDENCE,76/SP64163
